0,1312962415.865032,2011-08-10 01:46:55,201181014655,17,udp,58.165.30.164,147.32.84.229,10395,13363,0,0,3283.167236,299,1034,635,1370,8,8,0
0,1312962417.483432,2011-08-10 01:46:57,201181014657,17,udp,115.111.78.130,147.32.84.229,2055,13363,0,0,0.002796,33,18,75,60,1,1,0
0,1312962417.835127,2011-08-10 01:46:57,201181014657,17,udp,81.152.198.42,147.32.84.229,57355,13363,0,0,2675.775635,68,36,152,120,2,2,0
0,1312962418.053839,2011-08-10 01:46:58,201181014658,17,udp,82.236.47.176,147.32.84.229,37359,13363,0,0,3587.301758,4807,2274,9847,7315,120,120,0
0,1312962418.497626,2011-08-10 01:46:58,201181014658,17,udp,78.128.57.61,147.32.84.229,55159,13363,0,0,2672.618408,15703,2260,20449,7006,113,113,0
0,1312962420.474642,2011-08-10 01:47:00,20118101470,17,udp,83.219.231.20,147.32.84.229,21777,13363,0,0,0.000990,31,18,73,60,1,1,0
0,1312962421.968433,2011-08-10 01:47:01,20118101471,17,udp,202.161.7.48,147.32.84.229,64880,13363,0,0,0.001830,35,18,77,60,1,1,0
0,1312962422.120485,2011-08-10 01:47:02,20118101472,17,udp,74.43.117.20,147.32.84.229,33186,13363,0,0,3524.930664,2969,1204,5783,4020,67,67,0
0,1312962423.019594,2011-08-10 01:47:03,20118101473,17,udp,80.79.159.193,147.32.84.229,25513,13363,0,0,0.993208,94,900,227,1033,3,3,0
0,1312962423.306232,2011-08-10 01:47:03,20118101473,17,udp,87.139.226.3,147.32.84.229,53832,13363,0,0,3562.186279,939,357,1233,651,7,7,0
0,1312962424.465495,2011-08-10 01:47:04,20118101474,17,udp,50.88.238.115,147.32.84.229,41285,13363,0,0,0.000839,134,40,176,82,1,1,0
0,1312962424.553787,2011-08-10 01:47:04,20118101474,17,udp,79.41.242.106,147.32.84.229,21819,13363,0,0,1979.429443,54,172,138,256,2,2,0
0,1312962428.340037,2011-08-10 01:47:08,20118101478,17,udp,91.74.85.85,147.32.84.229,7318,13363,0,0,3041.354492,103,54,229,180,3,3,0
0,1312962429.677491,2011-08-10 01:47:09,20118101479,17,udp,124.121.218.208,147.32.84.229,50576,443,0,0,0.000870,18,26,60,68,1,1,0
0,1312962429.938826,2011-08-10 01:47:09,20118101479,17,udp,83.166.210.177,147.32.84.229,27010,13363,0,0,3043.325439,816,120,1068,372,6,6,0
0,1312962430.045535,2011-08-10 01:47:10,201181014710,17,udp,46.47.89.38,147.32.84.229,3344,13363,0,0,3327.810791,212,108,464,360,6,6,0
0,1312962433.255017,2011-08-10 01:47:13,201181014713,17,udp,58.242.92.50,147.32.84.229,64194,13363,0,0,2434.682373,66,36,150,120,2,2,0
0,1312962434.096647,2011-08-10 01:47:14,201181014714,17,udp,91.55.162.58,147.32.84.229,61783,13363,0,0,1788.494995,1044,561,1380,897,8,8,0
0,1312962435.401742,2011-08-10 01:47:15,201181014715,17,udp,87.228.10.235,147.32.84.229,62771,13363,0,0,2948.480225,129,592,297,760,4,4,0
0,1312962435.596612,2011-08-10 01:47:15,201181014715,17,udp,67.250.125.201,147.32.84.229,36997,13363,0,0,2999.096191,550,500,718,669,4,4,0
0,1312962437.496149,2011-08-10 01:47:17,201181014717,17,udp,195.238.88.2,147.32.84.229,45584,13363,0,0,0.001072,36,446,78,488,1,1,0
0,1312962438.428742,2011-08-10 01:47:18,201181014718,17,udp,210.5.102.252,147.32.84.229,13539,13363,0,0,0.000788,36,18,78,60,1,1,0
0,1312962440.087464,2011-08-10 01:47:20,201181014720,17,udp,178.152.112.9,147.32.84.229,31777,13363,0,0,3002.365967,215,192,509,486,7,7,0
0,1312962440.687392,2011-08-10 01:47:20,201181014720,17,udp,110.172.7.220,147.32.84.229,37619,13363,0,0,3084.674805,538,513,664,639,3,3,0
0,1312962445.280866,2011-08-10 01:47:25,201181014725,17,udp,91.188.156.181,147.32.84.229,7751,13363,0,0,2994.965820,68,36,152,120,2,2,0
0,1312962446.760001,2011-08-10 01:47:26,201181014726,17,udp,90.4.228.198,147.32.84.229,11401,13363,0,0,1635.625122,309,736,393,1072,2,8,0
0,1312962448.386385,2011-08-10 01:47:28,201181014728,6,tcp,80.188.201.9,147.32.84.229,2892,13363,0,0,1342.171143,8743,529,11555,2678,49,38,0
0,1312962448.526791,2011-08-10 01:47:28,201181014728,17,udp,85.70.116.43,147.32.84.229,18480,13363,0,0,0.001041,34,425,76,467,1,1,0
0,1312962450.19726,2011-08-10 01:47:30,201181014730,6,tcp,130.92.58.100,147.32.84.229,49162,13363,0,0,3547.952148,111,1402,4517,5891,75,77,0
0,1312962450.27719,2011-08-10 01:47:30,201181014730,6,tcp,145.236.252.34,147.32.84.229,51105,443,0,0,3568.968018,49254,34926,108192,83040,893,729,0
0,1312962450.44337,2011-08-10 01:47:30,201181014730,17,udp,178.200.40.128,147.32.84.229,3595,13363,0,0,3293.875732,68,36,152,120,2,2,0
0,1312962450.449964,2011-08-10 01:47:30,201181014730,17,udp,217.162.139.220,147.32.84.229,47519,13363,0,0,3281.566162,1056,1506,1855,2305,19,19,0
0,1312962452.558517,2011-08-10 01:47:32,201181014732,17,udp,122.121.171.123,147.32.84.229,25745,13363,0,0,75.075348,165,90,375,300,5,5,0
0,1312962453.628963,2011-08-10 01:47:33,201181014733,17,udp,82.136.66.146,147.32.84.229,49831,13363,0,0,1032.327026,242,126,536,420,7,7,0
0,1312962454.069033,2011-08-10 01:47:34,201181014734,17,udp,78.251.67.243,147.32.84.229,8541,13363,0,0,3340.457031,686,340,896,550,5,5,0
0,1312962454.346377,2011-08-10 01:47:34,201181014734,17,udp,116.226.208.23,147.32.84.229,11799,13363,0,0,3159.405762,105,54,231,180,3,3,0
0,1312962455.213052,2011-08-10 01:47:35,201181014735,17,udp,81.149.25.61,147.32.84.229,48950,13363,0,0,0.080682,54,126,138,210,2,2,0
0,1312962456.325038,2011-08-10 01:47:36,201181014736,17,udp,46.109.104.117,147.32.84.229,35773,13363,0,0,2577.590576,93,54,219,180,3,3,0
0,1312962456.996038,2011-08-10 01:47:36,201181014736,17,udp,81.151.177.207,147.32.84.229,30765,13363,0,0,0.001013,36,18,78,60,1,1,0
0,1312962459.244973,2011-08-10 01:47:39,201181014739,6,tcp,194.230.155.29,147.32.84.229,27136,13363,0,0,21.423782,248,292,842,886,10,10,0
0,1312962459.43712,2011-08-10 01:47:39,201181014739,17,udp,114.44.206.13,147.32.84.229,11506,13363,0,0,3597.893066,176,491,345,659,4,4,0
0,1312962460.629681,2011-08-10 01:47:40,201181014740,17,udp,173.171.141.10,147.32.84.229,52330,13363,0,0,2135.219971,471,36,555,121,2,2,0
0,1312962462.916969,2011-08-10 01:47:42,201181014742,17,udp,79.117.229.98,147.32.84.229,27747,13363,0,0,0.000797,35,18,77,60,1,1,0
0,1312962465.519146,2011-08-10 01:47:45,201181014745,17,udp,210.70.117.90,147.32.84.229,17377,13363,0,0,3346.656982,1171,1186,1759,1774,14,14,0
0,1312962467.457554,2011-08-10 01:47:47,201181014747,17,udp,68.192.239.206,147.32.84.229,57943,13363,0,0,0.000884,35,18,77,60,1,1,0
0,1312962469.861072,2011-08-10 01:47:49,201181014749,17,udp,213.196.128.219,147.32.84.229,36541,13363,0,0,0.002201,433,17,475,60,1,1,0
0,1312962470.018176,2011-08-10 01:47:50,201181014750,17,udp,86.30.249.85,147.32.84.229,8426,13363,0,0,54.247101,1425,51,1551,180,3,3,0
0,1312962472.090246,2011-08-10 01:47:52,201181014752,17,udp,82.135.254.122,147.32.84.229,55271,13363,0,0,3409.996582,99,54,225,180,3,3,0
0,1312962472.774088,2011-08-10 01:47:52,201181014752,17,udp,217.230.164.9,147.32.84.229,25828,13363,0,0,0.001219,34,438,76,480,1,1,0
0,1312962477.392519,2011-08-10 01:47:57,201181014757,17,udp,114.39.172.185,147.32.84.229,13084,13363,0,0,0.000971,32,18,74,60,1,1,0
0,1312962478.142213,2011-08-10 01:47:58,201181014758,17,udp,75.183.157.242,147.32.84.229,57753,13363,0,0,3423.724365,331,214,751,634,10,10,0
0,1312962479.011022,2011-08-10 01:47:59,201181014759,6,tcp,193.68.153.3,147.32.84.229,49992,13363,0,0,89.752274,2,2,240,240,4,4,0
0,1312962479.251604,2011-08-10 01:47:59,201181014759,17,udp,77.252.229.157,147.32.84.229,17429,13363,0,0,3258.809570,826,233,1120,527,7,7,0
0,1312962479.567215,2011-08-10 01:47:59,201181014759,17,udp,87.120.215.70,147.32.84.229,56570,13363,0,0,2746.393555,198,108,450,360,6,6,0
0,1312962485.452918,2011-08-10 01:48:05,20118101485,17,udp,76.97.164.184,147.32.84.229,41944,13363,0,0,2244.965332,174,103,342,271,4,4,0
0,1312962485.462529,2011-08-10 01:48:05,20118101485,17,udp,83.149.3.176,147.32.84.229,61493,13363,0,0,0.463488,145,29,187,71,1,1,0
0,1312962486.185282,2011-08-10 01:48:06,20118101486,17,udp,95.145.115.22,147.32.84.229,6952,13363,0,0,0.001048,32,18,74,60,1,1,0
0,1312962486.249942,2011-08-10 01:48:06,20118101486,17,udp,46.47.111.196,147.32.84.229,6184,13363,0,0,2400.090088,102,54,228,180,3,3,0
0,1312962487.363816,2011-08-10 01:48:07,20118101487,17,udp,78.141.177.66,147.32.84.229,29650,13363,0,0,3573.299805,1552,13199,3484,15131,46,46,0
0,1312962488.446028,2011-08-10 01:48:08,20118101488,17,udp,61.225.212.204,147.32.84.229,44656,13363,0,0,2354.942871,139,219,307,387,4,4,0
0,1312962489.512034,2011-08-10 01:48:09,20118101489,17,udp,46.60.56.157,147.32.84.229,5434,13363,0,0,0.001392,38,18,80,60,1,1,0
0,1312962493.848709,2011-08-10 01:48:13,201181014813,17,udp,121.6.236.4,147.32.84.229,43399,13363,0,0,0.003187,34,471,76,513,1,1,0
